source_path,intended_path,size_bytes,reason,category
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8G_heatmap_export.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8G_heatmap_export.pdf,6266,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_legacy_violin_plot_pdf.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_legacy_violin_plot_pdf.pdf,1007705,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_significant2_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_significant2_violin_by_gname.pdf,13807,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_violin_by_gname.pdf,13807,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_violin_plot.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_violin_plot.pdf,1007705,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_violin_plots2_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CATSPER3_violin_plots2_violin_by_gname.pdf,13807,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CCDC65_significant2_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CCDC65_significant2_violin_by_gname.pdf,14521,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CCDC65_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CCDC65_violin_by_gname.pdf,14521,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CCDC65_violin_plots2_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_CCDC65_violin_plots2_violin_by_gname.pdf,14521,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_DNAH8_significant2_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_DNAH8_significant2_violin_by_gname.pdf,14077,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_DNAH8_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_DNAH8_violin_by_gname.pdf,14077,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_DNAH8_violin_plots2_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_DNAH8_violin_plots2_violin_by_gname.pdf,14077,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_PIH1D3_significant2_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_PIH1D3_significant2_violin_by_gname.pdf,13693,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_PIH1D3_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_PIH1D3_violin_by_gname.pdf,13693,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_PIH1D3_violin_plots2_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8H_PIH1D3_violin_plots2_violin_by_gname.pdf,13693,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8I_比例图.R,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8I_比例图.R,1543,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/Fig8J_OA-CTRL.zip,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/Fig8J_OA-CTRL.zip,3784520,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/legacy_figure8_support/raw_support/heatmap_export(1).pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/legacy_figure8_support/raw_support/heatmap_export(1).pdf,6651,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7A_P20073103_OAvsCtrl_up_DEG_heatmap.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7A_P20073103_OAvsCtrl_up_DEG_heatmap.pdf,54713,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7B_P20073103_OAvsCtrl_down_DEG_heatmap.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7B_P20073103_OAvsCtrl_down_DEG_heatmap.pdf,36985,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_CATSPER3_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_CATSPER3_violin_by_gname.pdf,13807,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_CCDC65_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_CCDC65_violin_by_gname.pdf,14521,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_CFAP44_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_CFAP44_violin_by_gname.pdf,14113,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_CFAP61_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_CFAP61_violin_by_gname.pdf,13739,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_DNAH6_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_DNAH6_violin_by_gname.pdf,13937,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_DNAH7_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_DNAH7_violin_by_gname.pdf,13969,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_DNAH8_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_DNAH8_violin_by_gname.pdf,14077,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_PIH1D3_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_PIH1D3_violin_by_gname.pdf,13693,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_RSPH1_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_RSPH1_violin_by_gname.pdf,13839,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_RSPH3_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_RSPH3_violin_by_gname.pdf,14274,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_TTC25_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_TTC25_violin_by_gname.pdf,14010,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_TTC29_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_TTC29_violin_by_gname.pdf,14509,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_WDR63_violin_by_gname.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_WDR63_violin_by_gname.pdf,14020,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7E_cilia_gene_dotplot.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7E_cilia_gene_dotplot.pdf,24196,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7F_top5_regulons_Ctrl.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7F_top5_regulons_Ctrl.pdf,39189,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7F_top5_regulons_OA.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7F_top5_regulons_OA.pdf,38602,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7G_candidate_3_所选分组中的Regulon平均表达热图 (1).pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7G_candidate_3_所选分组中的Regulon平均表达热图 (1).pdf,60533,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7G_candidate_3_所选分组中的Regulon平均表达热图.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7G_candidate_3_所选分组中的Regulon平均表达热图.pdf,87230,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7G_candidate_4_所选分组中的Regulon平均表达热图.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7G_candidate_4_所选分组中的Regulon平均表达热图.pdf,78941,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7G_candidate_无精症_所选分组中的Regulon平均表达热图.pdf,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7G_candidate_无精症_所选分组中的Regulon平均表达热图.pdf,42399,excluded_extension_or_plot_asset,source_data
/Users/xq/Desktop/4.18 修改/最全版_图数据代码附表_20260604/01_完整_current_source_data_20260602/supfig7_source_data/raw_support/SupFig7_target_layout_legacy.png,/Users/xq/Desktop/4.18 修改/github_ready_reproducibility_repo_20260606/source_data/supfig7_source_data/raw_support/SupFig7_target_layout_legacy.png,713517,excluded_extension_or_plot_asset,source_data
